國道編號,隸屬縣市,坐標X-TWD97,坐標Y-TWD97,坐標X-WGS84,坐標Y-WGS84,公告樁號,性質,牌面內容,方向與備註
,,,,120.2483905,22.99324746,,,,
,,,,120.2491175,22.95106551,,,,
,,,,120.3106996,23.33816544,,,,
,,,,120.3350339,23.35546783,,,,
,,,,120.2959377,23.31593666,,,,
,,,,120.2949342,23.31385504,,,,
,,,,120.2904933,23.30712445,,,,
,,,,120.2855577,23.30008517,,,,
,,,,120.2834817,23.29650888,,,,
,,,,120.2428421,23.22932187,,,,
,,,,120.2418165,23.22679173,,,,
,,,,120.2417851,23.22680397,,,,
,,,,120.2371652,23.20874733,,,,
,,,,120.2370051,23.20824921,,,,
,,,,120.2361062,23.18812876,,,,
,,,,120.2350427,23.17827117,,,,
,,,,120.240093,23.12530575,,,,
,,,,120.2404962,23.12440899,,,,
,,,,120.2409595,23.12368997,,,,
,,,,120.2509278,23.09019464,,,,
,,,,120.2513557,23.08577859,,,,
,,,,120.251321,23.08577385,,,,
,,,,120.2528711,23.07279941,,,,
,,,,120.2529117,23.07280117,,,,
,,,,120.2525594,23.04838761,,,,
,,,,120.2525984,23.04838002,,,,
,,,,120.2501699,23.03511309,,,,
,,,,120.2503078,23.03508873,,,,
,,,,120.2481513,23.00680239,,,,
,,,,120.2483153,22.98446158,,,,
,,,,120.2482595,22.98446083,,,,
,,,,120.2493573,22.97321786,,,,
,,,,120.2501859,22.9660065,,,,
,,,,120.2501491,22.96599533,,,,
,,,,120.2488058,22.94807424,,,,
,,,,120.2487697,22.94807368,,,,
,,,,120.2487356,22.94807255,,,,
,,,,120.2515918,22.93762316,,,,
,,,,120.251632,22.93761787,,,,
,,,,120.2685899,22.89997403,,,,
,,,,120.2685577,22.89995769,,,,
,,,,120.3462487,23.36571891,,,,
,,,,120.3303264,23.35281395,,,,
,,,,120.3004919,23.32389153,,,,
,,,,120.2797971,23.28979206,,,,
,,,,120.2316103,23.16530132,,,,
,,,,120.2349221,23.13709017,,,,
,,,,120.2530747,23.05104997,,,,
,,,,120.2492173,23.02810498,,,,
,,,,120.2500592,23.01365398,,,,
,,,,120.2483644,22.99949407,,,,
,,,,120.2490501,22.94863742,,,,
,,,,120.3462487,23.36571891,,,,
,,,,120.3303264,23.35281395,,,,
,,,,120.3004919,23.32389153,,,,
,,,,120.2797971,23.28979206,,,,
,,,,120.2316103,23.16530132,,,,
,,,,120.2349221,23.13709017,,,,
,,,,120.2530747,23.05104997,,,,
,,,,120.2500592,23.01365398,,,,
,,,,120.2483644,22.99949407,,,,
,,,,120.2370886,23.20815101,,,,
,,,,120.2361387,23.18811622,,,,
,,,,120.2409269,23.12367453,,,,
,,,,120.2502053,23.03510749,,,,
,,,,120.2493173,22.97322056,,,,
,,,,120.251569,22.93759889,,,,
,,,,120.2948995,23.31386662,,,,
,,,,120.2855859,23.30007248,,,,
,,,,120.2369736,23.20825804,,,,
,,,,120.2350801,23.17826316,,,,
,,,,120.2481867,23.00679923,,,,
,,,,120.2482236,22.98446025,,,,
,,,,120.268628,22.89999067,,,,
,,,,120.3003361,23.32458678,,,,
,,,,120.2791947,23.28777008,,,,
,,,,120.2363464,23.20369962,,,,
,,,,120.231235,23.16076771,,,,
,,,,120.2340538,23.13814415,,,,
,,,,120.2532027,23.0598417,,,,
,,,,120.2493069,23.02448343,,,,
,,,,120.2507804,23.01897129,,,,
,,,,120.2481073,22.99441464,,,,
,,,,120.2500054,22.96607391,,,,
,,,,120.2493129,22.95423012,,,,
,,,,120.2626471,22.91338297,,,,
,,,,120.2682135,22.89999915,,,,
,,,,120.2974129,23.318809,,,,
,,,,120.2830851,23.29564674,,,,
,,,,120.2361695,23.19466552,,,,
,,,,120.2331753,23.16950412,,,,
,,,,120.2359379,23.13402432,,,,
,,,,120.2381729,23.12941547,,,,
,,,,120.2477173,23.10577298,,,,
,,,,120.2530335,23.05289899,,,,
,,,,120.2494169,23.02762594,,,,
,,,,120.2502569,23.01563944,,,,
,,,,120.2481753,22.98807211,,,,
,,,,120.2501057,22.96317356,,,,
,,,,120.2490862,22.9545768,,,,
,,,,120.2582242,22.92336283,,,,
,,,,120.29484,23.31389649,,,,
,,,,120.2856433,23.300039,,,,
,,,,120.2359503,23.18827002,,,,
,,,,120.2351343,23.17825346,,,,
,,,,120.2408766,23.12365233,,,,
,,,,120.2461462,23.11101874,,,,
,,,,120.2524962,23.04838919,,,,
,,,,120.2502591,23.03509914,,,,
,,,,120.2480974,23.00680689,,,,
,,,,120.2481694,22.98445917,,,,
,,,,120.249395,22.97322304,,,,
,,,,120.2502431,22.96600089,,,,
,,,,120.2486698,22.9480707,,,,
,,,,120.3556533,23.39548895,,,,
,,,,120.2493738,23.24168343,,,,
,,,,120.2451049,23.2338286,,,,
,,,,120.236802,23.20360636,,,,
,,,,120.2366365,23.19486612,,,,
,,,,120.2505431,23.09000141,,,,
,,,,120.2535892,23.06288909,,,,
,,,,120.2532864,23.05370239,,,,
,,,,120.241722,23.22682839,,,,
,,,,120.2370678,23.20824842,,,,
,,,,120.2512679,23.08577768,,,,
,,,,120.2529869,23.07280754,,,,
,,,,120.251693,22.9376466,,,,
,,,,120.2980554,23.31995962,,,,
,,,,120.2823233,23.29420254,,,,
,,,,120.2443135,23.23220013,,,,
,,,,120.2368592,23.20548323,,,,
,,,,120.2362125,23.19449152,,,,
,,,,120.2395525,23.1264607,,,,
,,,,120.2471586,23.10751203,,,,
,,,,120.2508562,23.08835333,,,,
,,,,120.2534841,23.05720263,,,,
,,,,120.2495359,23.02942619,,,,
,,,,120.2486125,23.01000981,,,,
,,,,120.2480753,22.99021009,,,,
,,,,120.2498043,22.95881039,,,,
,,,,120.2493652,22.95881829,,,,
,,,,120.2547736,22.93090298,,,,
,,,,120.2976416,23.31914554,,,,
,,,,120.2828427,23.29528369,,,,
,,,,120.2438803,23.23135682,,,,
,,,,120.2369196,23.20634805,,,,
,,,,120.2361976,23.19345773,,,,
,,,,120.2339429,23.1725931,,,,
,,,,120.2399338,23.12564,,,,
,,,,120.246898,23.10842263,,,,
,,,,120.2509905,23.08745834,,,,
,,,,120.2534949,23.05811843,,,,
,,,,120.249589,23.03027499,,,,
,,,,120.248412,23.00907891,,,,
,,,,120.2480841,22.98934548,,,,
,,,,120.2498786,22.95964953,,,,
,,,,120.249285,22.95788016,,,,
,,,,120.2543914,22.93175271,,,,
,,,,120.2971788,23.31822913,,,,
,,,,120.2831979,23.29598537,,,,
,,,,120.243317,23.23028463,,,,
,,,,120.2370007,23.20726673,,,,
,,,,120.2361809,23.19255685,,,,
,,,,120.2341567,23.17346433,,,,
,,,,120.2403179,23.1247835,,,,
,,,,120.2466428,23.1092618,,,,
,,,,120.2511249,23.08655253,,,,
,,,,120.2535018,23.05904857,,,,
,,,,120.2496575,23.03109165,,,,
,,,,120.2482518,23.00818771,,,,
,,,,120.2480933,22.98854083,,,,
,,,,120.2499593,22.96055104,,,,
,,,,120.2492243,22.95702109,,,,
,,,,120.2540427,22.93260262,,,,
,,,,120.2491083,22.95106593,,,,
,,,,120.3556515,23.3954876,,,,
,,,,120.3003417,23.32458642,,,,
,,,,120.2974126,23.31880813,,,,
,,,,120.2948414,23.31389859,,,,
,,,,120.292442,23.31005594,,,,
,,,,120.2885703,23.30390998,,,,
,,,,120.2856448,23.3000394,,,,
,,,,120.283092,23.29564769,,,,
,,,,120.2791947,23.28777043,,,,
,,,,120.2493667,23.24168403,,,,
,,,,120.2451071,23.23382808,,,,
,,,,120.2417228,23.22683002,,,,
,,,,120.239951,23.22253535,,,,
,,,,120.2383686,23.21546517,,,,
,,,,120.2370669,23.20824479,,,,
,,,,120.2363465,23.20369911,,,,
,,,,120.2368017,23.20360576,,,,
,,,,120.2366342,23.19486524,,,,
,,,,120.2361704,23.19466637,,,,
,,,,120.2359497,23.18827034,,,,
,,,,120.2357817,23.1855911,,,,
,,,,120.2355777,23.1804368,,,,
,,,,120.2351347,23.17825272,,,,
,,,,120.2331764,23.16950489,,,,
,,,,120.2312326,23.16076751,,,,
,,,,120.2340572,23.13814711,,,,
,,,,120.2381729,23.12941754,,,,
,,,,120.2408759,23.12365812,,,,
,,,,120.2419942,23.12096848,,,,
,,,,120.2450888,23.11403741,,,,
,,,,120.2461425,23.11101662,,,,
,,,,120.2477091,23.10576912,,,,
,,,,120.2505427,23.09000055,,,,
,,,,120.2512658,23.08576999,,,,
,,,,120.2514728,23.0836672,,,,
,,,,120.252901,23.07446755,,,,
,,,,120.252987,23.0728047,,,,
,,,,120.2535867,23.06288878,,,,
,,,,120.2532007,23.05983188,,,,
,,,,120.2532868,23.05369718,,,,
,,,,120.2530329,23.05288996,,,,
,,,,120.2524969,23.04839325,,,,
,,,,120.2516783,23.04427224,,,,
,,,,120.2510962,23.03901755,,,,
,,,,120.2502578,23.03509626,,,,
,,,,120.2494158,23.0276271,,,,
,,,,120.2493069,23.02448523,,,,
,,,,120.2507797,23.01896848,,,,
,,,,120.2502585,23.01564112,,,,
,,,,120.2480979,23.00680894,,,,
,,,,120.2479186,23.00276745,,,,
,,,,120.248108,22.99441746,,,,
,,,,120.2481757,22.98807565,,,,
,,,,120.24817,22.9844607,,,,
,,,,120.2482832,22.97884064,,,,
,,,,120.2492296,22.97462708,,,,
,,,,120.2493946,22.97322063,,,,
,,,,120.2500001,22.96980808,,,,
,,,,120.2500051,22.96607546,,,,
,,,,120.2501866,22.96599573,,,,
,,,,120.2502392,22.96599728,,,,
,,,,120.2501051,22.9631722,,,,
,,,,120.2490861,22.95457858,,,,
,,,,120.2493126,22.95422962,,,,
,,,,120.2486698,22.94807333,,,,
,,,,120.2487917,22.94617967,,,,
,,,,120.2511981,22.93880715,,,,
,,,,120.2516932,22.93764556,,,,
,,,,120.258228,22.9233667,,,,
,,,,120.2626447,22.91338034,,,,
,,,,120.2682137,22.90000041,,,,
,,,,120.292442,23.310056,,,,
,,,,120.2885721,23.30390989,,,,
,,,,120.2399537,23.22253521,,,,
,,,,120.2383687,23.21546496,,,,
,,,,120.2357814,23.18559141,,,,
,,,,120.235575,23.18043623,,,,
,,,,120.241993,23.12096751,,,,
,,,,120.2450915,23.11403861,,,,
,,,,120.2514709,23.08366735,,,,
,,,,120.2528993,23.07446669,,,,
,,,,120.2516775,23.0442722,,,,
,,,,120.2510953,23.03901734,,,,
,,,,120.2479176,23.00276671,,,,
,,,,120.2482827,22.97883936,,,,
,,,,120.2492302,22.97462795,,,,
,,,,120.2500002,22.96980816,,,,
,,,,120.2487913,22.94617888,,,,
,,,,120.2511973,22.93880626,,,,
,,,,120.3274331,23.35100757,,,,
,,,,120.3210031,23.34697272,,,,
,,,,120.3042137,23.33030368,,,,
,,,,120.2997964,23.32258543,,,,
,,,,120.2573186,22.92409725,,,,
,,,,120.2613991,22.91507806,,,,
,,,,120.3137982,23.34164729,,,,
,,,,120.310693,23.33817192,,,,
,,,,120.2639189,22.90951033,,,,
,,,,120.2679753,22.90154861,,,,
,,,,120.2686628,22.8999985,,,,
,,,,120.2765453,23.28456384,,,,
,,,,120.3549657,23.40123088,,,,
,,,,120.3552968,23.40123884,,,,
,,,,120.3550134,23.4003105,,,,
,,,,120.3553432,23.40031547,,,,
,,,,120.3553889,23.39942591,,,,
,,,,120.3550605,23.39938667,,,,
,,,,120.3551021,23.39852982,,,,
,,,,120.355434,23.39853464,,,,
,,,,120.3554809,23.3975972,,,,
,,,,120.3551503,23.39757382,,,,
,,,,120.3551733,23.39670526,,,,
,,,,120.35555,23.39665821,,,,
,,,,120.3552333,23.39580554,,,,
,,,,120.3555637,23.39579449,,,,
,,,,120.3555927,23.39502293,,,,
,,,,120.3552673,23.39495916,,,,
,,,,120.3552927,23.39401915,,,,
,,,,120.3556196,23.39401505,,,,
,,,,120.355306,23.39313412,,,,
,,,,120.3556347,23.39313089,,,,
,,,,120.3553077,23.39226926,,,,
,,,,120.3556354,23.39224598,,,,
,,,,120.3552928,23.39138483,,,,
,,,,120.3556206,23.39138022,,,,
,,,,120.3552589,23.39048238,,,,
,,,,120.3555826,23.39038382,,,,
,,,,120.3552093,23.38960217,,,,
,,,,120.3555295,23.38950505,,,,
,,,,120.3551385,23.38871918,,,,
,,,,120.35545,23.38855218,,,,
,,,,120.3550258,23.38771901,,,,
,,,,120.3553638,23.38766139,,,,
,,,,120.3549218,23.38681608,,,,
,,,,120.3552406,23.38675939,,,,
,,,,120.3547924,23.38593937,,,,
,,,,120.3551126,23.38588914,,,,
,,,,120.3546378,23.38502869,,,,
,,,,120.3549563,23.38497759,,,,
,,,,120.3547931,23.38411905,,,,
,,,,120.3544701,23.38415715,,,,
,,,,120.3546163,23.38321203,,,,
,,,,120.3542809,23.38327125,,,,
,,,,120.3543282,23.38207353,,,,
,,,,120.3539993,23.3821117,,,,
,,,,120.3537718,23.38125286,,,,
,,,,120.3540894,23.38117178,,,,
,,,,120.3535251,23.38039754,,,,
,,,,120.3537849,23.38012783,,,,
,,,,120.3535086,23.37925769,,,,
,,,,120.3531909,23.37933978,,,,
,,,,120.3533781,23.37883526,,,,
,,,,120.35302,23.37886155,,,,
,,,,120.3527515,23.37807372,,,,
,,,,120.3530623,23.37796912,,,,
,,,,120.352741,23.37711491,,,,
,,,,120.3524214,23.37720425,,,,
,,,,120.3520814,23.376358,,,,
,,,,120.3523947,23.37625047,,,,
,,,,120.351737,23.37555158,,,,
,,,,120.3520379,23.37541757,,,,
,,,,120.3513526,23.37470138,,,,
,,,,120.3516609,23.37458131,,,,
,,,,120.3512817,23.37378666,,,,
,,,,120.3509638,23.37389216,,,,
,,,,120.3505615,23.37308854,,,,
,,,,120.3508653,23.37296293,,,,
,,,,120.350123,23.37226121,,,,
,,,,120.3504182,23.37211592,,,,
,,,,120.3496672,23.37144331,,,,
,,,,120.3499621,23.37130048,,,,
,,,,120.3492129,23.37068507,,,,
,,,,120.3495122,23.37051772,,,,
,,,,120.3487404,23.36989591,,,,
,,,,120.3490104,23.36971595,,,,
,,,,120.3482152,23.36908138,,,,
,,,,120.3485,23.36892299,,,,
,,,,120.3476604,23.36825577,,,,
,,,,120.3479291,23.36807589,,,,
,,,,120.3471347,23.36751548,,,,
,,,,120.3474135,23.36734765,,,,
,,,,120.3466181,23.36681398,,,,
,,,,120.346883,23.36662773,,,,
,,,,120.3460875,23.36612176,,,,
,,,,120.3463299,23.36590972,,,,
,,,,120.3455088,23.36539579,,,,
,,,,120.3457615,23.36519757,,,,
,,,,120.3449047,23.36466918,,,,
,,,,120.345143,23.3644533,,,,
,,,,120.3444815,23.36369447,,,,
,,,,120.3442226,23.36388732,,,,
,,,,120.3439326,23.36306839,,,,
,,,,120.3435622,23.36317502,,,,
,,,,120.3434666,23.36285849,,,,
,,,,120.3429214,23.3624861,,,,
,,,,120.3431608,23.36227271,,,,
,,,,120.3426072,23.36170687,,,,
,,,,120.3423479,23.36190681,,,,
,,,,120.3417009,23.36127655,,,,
,,,,120.3418167,23.36092941,,,,
,,,,120.3409419,23.36071633,,,,
,,,,120.3411577,23.36026666,,,,
,,,,120.3402155,23.35990631,,,,
,,,,120.3404692,23.35965157,,,,
,,,,120.3396245,23.35938492,,,,
,,,,120.3397715,23.3590376,,,,
,,,,120.3389121,23.3587902,,,,
,,,,120.3390743,23.35841987,,,,
,,,,120.3382157,23.35824179,,,,
,,,,120.3383029,23.35789724,,,,
,,,,120.3374146,23.35767581,,,,
,,,,120.3376355,23.35736144,,,,
,,,,120.3366564,23.35708124,,,,
,,,,120.3368737,23.35667317,,,,
,,,,120.3359053,23.35651156,,,,
,,,,120.3360808,23.35618593,,,,
,,,,120.3351245,23.35593651,,,,
,,,,120.3353045,23.35566919,,,,
,,,,120.3343421,23.35539119,,,,
,,,,120.3345363,23.3551358,,,,
,,,,120.3336676,23.35470678,,,,
,,,,120.3337469,23.354602,,,,
,,,,120.333539,23.35484576,,,,
,,,,120.3327767,23.35433969,,,,
,,,,120.3329714,23.35408495,,,,
,,,,120.3319627,23.35380837,,,,
,,,,120.3321561,23.3535549,,,,
,,,,120.3311759,23.35330406,,,,
,,,,120.3313532,23.35303953,,,,
,,,,120.330402,23.35281293,,,,
,,,,120.3305635,23.35253883,,,,
,,,,120.32956,23.35228551,,,,
,,,,120.3297399,23.35202195,,,,
,,,,120.3287567,23.35179605,,,,
,,,,120.3288935,23.35148453,,,,
,,,,120.3282357,23.35109019,,,,
,,,,120.3279513,23.35129026,,,,
,,,,120.3271359,23.35078841,,,,
,,,,120.3273132,23.35052423,,,,
,,,,120.3264855,23.3500143,,,,
,,,,120.3262889,23.35026789,,,,
,,,,120.3254926,23.34977619,,,,
,,,,120.3256561,23.34950279,,,,
,,,,120.32468,23.34927406,,,,
,,,,120.32486,23.34901033,,,,
,,,,120.3238628,23.34876414,,,,
,,,,120.3240352,23.34849436,,,,
,,,,120.3232514,23.34800212,,,,
,,,,120.3228884,23.3481541,,,,
,,,,120.3224762,23.34750828,,,,
,,,,120.3222607,23.34774822,,,,
,,,,120.3216729,23.34699068,,,,
,,,,120.3214649,23.34723558,,,,
,,,,120.3209538,23.34650845,,,,
,,,,120.3206547,23.34671511,,,,
,,,,120.3198886,23.34619985,,,,
,,,,120.3200862,23.34593614,,,,
,,,,120.3190529,23.34563662,,,,
,,,,120.3192678,23.34537728,,,,
,,,,120.318272,23.34509403,,,,
,,,,120.3184963,23.34483517,,,,
,,,,120.317734,23.34426473,,,,
,,,,120.317491,23.34453451,,,,
,,,,120.3167453,23.34398011,,,,
,,,,120.3169735,23.34369356,,,,
,,,,120.3162343,23.34313218,,,,
,,,,120.3159836,23.34339532,,,,
,,,,120.3152496,23.34282985,,,,
,,,,120.3154949,23.34254518,,,,
,,,,120.3145071,23.34223934,,,,
,,,,120.3147811,23.34195506,,,,
,,,,120.3141162,23.34132263,,,,
,,,,120.3137844,23.3416084,,,,
,,,,120.3130706,23.34096174,,,,
,,,,120.313276,23.34068597,,,,
,,,,120.3125918,23.34007694,,,,
,,,,120.3123293,23.3402755,,,,
,,,,120.3116976,23.3396854,,,,
,,,,120.3119465,23.33947318,,,,
,,,,120.3112481,23.3387914,,,,
,,,,120.3109949,23.33900712,,,,
,,,,120.3102657,23.33840349,,,,
,,,,120.3105042,23.33791246,,,,
,,,,120.3095808,23.33761291,,,,
,,,,120.3098758,23.33735524,,,,
,,,,120.3093324,23.33678065,,,,
,,,,120.3089482,23.3369232,,,,
,,,,120.3087118,23.33610724,,,,
,,,,120.3083854,23.33629946,,,,
,,,,120.307797,23.33562529,,,,
,,,,120.308073,23.3353764,,,,
,,,,120.3071846,23.33489902,,,,
,,,,120.3074851,23.33467883,,,,
,,,,120.3066266,23.33419831,,,,
,,,,120.3068971,23.33394809,,,,
,,,,120.3060292,23.33342588,,,,
,,,,120.3063201,23.33323716,,,,
,,,,120.3057542,23.33252381,,,,
,,,,120.3054666,23.33268626,,,,
,,,,120.3052065,23.33177798,,,,
,,,,120.3049053,23.33194366,,,,
,,,,120.3043793,23.33117971,,,,
,,,,120.3046585,23.33100924,,,,
,,,,120.3041388,23.33024505,,,,
,,,,120.3038509,23.33040546,,,,
,,,,120.303672,23.32954045,,,,
,,,,120.3033513,23.32964765,,,,
,,,,120.3028573,23.32886802,,,,
,,,,120.3031406,23.32870135,,,,
,,,,120.3023699,23.3280695,,,,
,,,,120.3026614,23.32791699,,,,
,,,,120.301903,23.32727537,,,,
,,,,120.3021956,23.3271275,,,,
,,,,120.3014443,23.32649798,,,,
,,,,120.301749,23.32631753,,,,
,,,,120.3010051,23.32567104,,,,
,,,,120.3012963,23.32551849,,,,
,,,,120.3005606,23.32484663,,,,
,,,,120.3008622,23.32471345,,,,
,,,,120.3001328,23.32403503,,,,
,,,,120.3004184,23.32387173,,,,
,,,,120.2997331,23.32325805,,,,
,,,,120.3000224,23.32310491,,,,
,,,,120.2994327,23.32236706,,,,
,,,,120.2993027,23.32241739,,,,
,,,,120.2996053,23.32228857,,,,
,,,,120.2988901,23.32159923,,,,
,,,,120.2991875,23.32146325,,,,
,,,,120.2984775,23.32078011,,,,
,,,,120.2987625,23.32062218,,,,
,,,,120.2983685,23.31984071,,,,
,,,,120.298066,23.31996302,,,,
,,,,120.297653,23.3191452,,,,
,,,,120.2979483,23.31900571,,,,
,,,,120.2972357,23.31834693,,,,
,,,,120.2975569,23.31819453,,,,
,,,,120.2968077,23.31751732,,,,
,,,,120.297107,23.31736502,,,,
,,,,120.296368,23.3167115,,,,
,,,,120.2966794,23.31655326,,,,
,,,,120.2959322,23.31590288,,,,
,,,,120.2962444,23.31574526,,,,
,,,,120.2954902,23.31509806,,,,
,,,,120.2957653,23.31485084,,,,
,,,,120.2950423,23.31430906,,,,
,,,,120.2953625,23.31411936,,,,
,,,,120.2945816,23.31350413,,,,
,,,,120.2949074,23.31332009,,,,
,,,,120.29408,23.31272834,,,,
,,,,120.2944248,23.31249425,,,,
,,,,120.2935941,23.31194944,,,,
,,,,120.293961,23.31169976,,,,
,,,,120.2930818,23.31118609,,,,
,,,,120.2935325,23.31092868,,,,
,,,,120.292532,23.31044055,,,,
,,,,120.2929442,23.31017186,,,,
,,,,120.2921553,23.30956418,,,,
,,,,120.2924338,23.30940153,,,,
,,,,120.2916457,23.30879384,,,,
,,,,120.2919242,23.30863921,,,,
,,,,120.2914259,23.30790557,,,,
,,,,120.2911365,23.30804565,,,,
,,,,120.2906498,23.3073466,,,,
,,,,120.2909185,23.30717728,,,,
,,,,120.2901222,23.3066014,,,,
,,,,120.2903817,23.30641916,,,,
,,,,120.2895763,23.30584993,,,,
,,,,120.2898294,23.30566001,,,,
,,,,120.2890367,23.30512007,,,,
,,,,120.2892675,23.30489953,,,,
,,,,120.2884793,23.30437857,,,,
,,,,120.2887168,23.30414288,,,,
,,,,120.2878758,23.30375914,,,,
,,,,120.2882245,23.30330455,,,,
,,,,120.2872646,23.30287872,,,,
,,,,120.2876202,23.30256175,,,,
,,,,120.2867227,23.30211901,,,,
,,,,120.2870597,23.30187211,,,,
,,,,120.2861728,23.3013555,,,,
,,,,120.2864916,23.30115177,,,,
,,,,120.28594,23.30040761,,,,
,,,,120.2855635,23.30051779,,,,
,,,,120.2854308,23.29967007,,,,
,,,,120.2850892,23.29981649,,,,
,,,,120.2849091,23.29888876,,,,
,,,,120.2845625,23.29900502,,,,
,,,,120.2844199,23.29810856,,,,
,,,,120.2840718,23.29822106,,,,
,,,,120.2839348,23.29729693,,,,
,,,,120.2835858,23.29739508,,,,
,,,,120.2835269,23.29661571,,,,
,,,,120.2832179,23.29672795,,,,
,,,,120.2828269,23.29598713,,,,
,,,,120.2831236,23.29585513,,,,
,,,,120.2827352,23.29506561,,,,
,,,,120.2824074,23.29518098,,,,
,,,,120.2819537,23.29420286,,,,
,,,,120.2822468,23.29406818,,,,
,,,,120.2815586,23.29335649,,,,
,,,,120.2818446,23.2932073,,,,
,,,,120.2814677,23.29239471,,,,
,,,,120.2811636,23.29250885,,,,
,,,,120.2809987,23.29171117,,,,
,,,,120.2810531,23.29150449,,,,
,,,,120.2807473,23.29160921,,,,
,,,,120.2804041,23.29089204,,,,
,,,,120.2806928,23.29074545,,,,
,,,,120.2802812,23.289909,,,,
,,,,120.2799318,23.28994478,,,,
,,,,120.2798514,23.28907673,,,,
,,,,120.2795215,23.28915179,,,,
,,,,120.2794083,23.28827247,,,,
,,,,120.2790759,23.2883471,,,,
,,,,120.2789453,23.28747818,,,,
,,,,120.2786053,23.28754721,,,,
,,,,120.278435,23.28663365,,,,
,,,,120.2781131,23.2867797,,,,
,,,,120.2779737,23.2859547,,,,
,,,,120.2776359,23.28603461,,,,
,,,,120.2774375,23.28517838,,,,
,,,,120.277114,23.28528919,,,,
,,,,120.2765664,23.28454212,,,,
,,,,120.2768355,23.28435734,,,,
,,,,120.2763242,23.28369657,,,,
,,,,120.2759957,23.2838093,,,,
,,,,120.2754675,23.28316066,,,,
,,,,120.2757387,23.28297465,,,,
,,,,120.2748781,23.28247111,,,,
,,,,120.2751286,23.2822551,,,,
,,,,120.2742536,23.28177817,,,,
,,,,120.2745024,23.28156407,,,,
,,,,120.2736018,23.28108761,,,,
,,,,120.2738473,23.28087077,,,,
,,,,120.2731884,23.28020379,,,,
,,,,120.2729032,23.28038139,,,,
,,,,120.2722995,23.27979881,,,,
,,,,120.2725044,23.27951885,,,,
,,,,120.2716088,23.27911851,,,,
,,,,120.2718587,23.27890721,,,,
,,,,120.2709308,23.2784691,,,,
,,,,120.2711542,23.27823123,,,,
,,,,120.2702529,23.27781436,,,,
,,,,120.270492,23.27759299,,,,
,,,,120.2695794,23.27715641,,,,
,,,,120.2698221,23.2769356,,,,
,,,,120.2691599,23.27627024,,,,
,,,,120.2688657,23.27644034,,,,
,,,,120.2682647,23.27581151,,,,
,,,,120.2685226,23.27560466,,,,
,,,,120.267636,23.27512001,,,,
,,,,120.2678944,23.27491368,,,,
,,,,120.2670179,23.27439847,,,,
,,,,120.2672641,23.27417773,,,,
,,,,120.2667145,23.27349799,,,,
,,,,120.2664336,23.27367493,,,,
,,,,120.2661289,23.27270921,,,,
,,,,120.2658134,23.27287656,,,,
,,,,120.2658351,23.27265086,,,,
,,,,120.265302,23.27216579,,,,
,,,,120.2656288,23.27197169,,,,
,,,,120.2651078,23.27125502,,,,
,,,,120.2648114,23.27140629,,,,
,,,,120.2646165,23.27047489,,,,
,,,,120.2643202,23.2706264,,,,
,,,,120.2638437,23.26981759,,,,
,,,,120.2641409,23.26966607,,,,
,,,,120.2634001,23.26901035,,,,
,,,,120.2637029,23.2688728,,,,
,,,,120.2629791,23.26819844,,,,
,,,,120.2632819,23.26805837,,,,
,,,,120.2625723,23.26737713,,,,
,,,,120.2628691,23.26722683,,,,
,,,,120.2621767,23.26655684,,,,
,,,,120.262479,23.26641347,,,,
,,,,120.2617857,23.26572744,,,,
,,,,120.2620859,23.26558407,,,,
,,,,120.261701,23.2647535,,,,
,,,,120.2613752,23.26487199,,,,
,,,,120.2610056,23.26407281,,,,
,,,,120.2613109,23.26394603,,,,
,,,,120.2606144,23.26324498,,,,
,,,,120.2609236,23.26312168,,,,
,,,,120.2602243,23.26241766,,,,
,,,,120.2605326,23.26229272,,,,
,,,,120.2601432,23.26146995,,,,
,,,,120.2598311,23.26158449,,,,
,,,,120.2594446,23.26076434,,,,
,,,,120.2597517,23.26064023,,,,
,,,,120.2590523,23.25993488,,,,
,,,,120.25936,23.2598059,,,,
,,,,120.2589691,23.25897779,,,,
,,,,120.2586599,23.25910101,,,,
,,,,120.2582691,23.25827392,,,,
,,,,120.2585764,23.2581477,,,,
,,,,120.2581908,23.25732523,,,,
,,,,120.2578782,23.25744685,,,,
,,,,120.2578053,23.25650833,,,,
,,,,120.2574658,23.25660054,,,,
,,,,120.2570808,23.25580025,,,,
,,,,120.2573872,23.25566959,,,,
,,,,120.2566728,23.2549856,,,,
,,,,120.2569761,23.25484471,,,,
,,,,120.2565624,23.25404063,,,,
,,,,120.2562539,23.25416832,,,,
,,,,120.2562107,23.25321593,,,,
,,,,120.2558292,23.25335558,,,,
,,,,120.2553754,23.25254989,,,,
,,,,120.2557089,23.252376,,,,
,,,,120.2549196,23.25177341,,,,
,,,,120.2552951,23.25155706,,,,
,,,,120.2544729,23.2509495,,,,
,,,,120.2548576,23.25075006,,,,
,,,,120.2540224,23.25012447,,,,
,,,,120.2544188,23.24994217,,,,
,,,,120.2536091,23.24933497,,,,
,,,,120.2539739,23.24914126,,,,
,,,,120.2531451,23.24851988,,,,
,,,,120.2535542,23.24832443,,,,
,,,,120.252722,23.24772796,,,,
,,,,120.2531171,23.24754315,,,,
,,,,120.2526834,23.24674358,,,,
,,,,120.2522748,23.24689707,,,,
,,,,120.2522611,23.24596306,,,,
,,,,120.2518508,23.24612696,,,,
,,,,120.2518193,23.24515015,,,,
